107,"['Procter & Gamble', 'Berkshire Hathaway', 'Home Depot', 'Intel', 'State Farm Insurance', 'Ford Motor', 'Fannie Mae', ""Lowe's"", 'DuPont de Nemours', 'Cardinal Health', 'United Parcel Service', 'PepsiCo', 'Comcast', 'General Motors', 'Costco Wholesale', 'Walmart', 'Wells Fargo', 'Freddie Mac', 'Marathon Petroleum', 'Apple', 'Boeing', 'Anthem', 'UnitedHealth Group', 'Verizon Communications', 'MetLife', 'Target', 'Amazon.com', 'Alphabet', 'McKesson', 'FedEx', 'Bank of America', 'Kroger', 'Prudential Financial', 'CVS Health', 'Exxon Mobil', 'Microsoft', 'Chevron', 'Archer Daniels Midland', 'Citigroup', 'Valero Energy', 'United Technologies', 'Dell Technologies', 'General Electric', 'AT&T', 'IBM', 'Phillips 66', 'Johnson & Johnson', 'Walgreens Boots Alliance', 'JPMorgan Chase', 'AmerisourceBergen']"
108,"['Archer Daniels Midland', 'United Technologies', 'Microsoft', 'State Farm Insurance', 'Costco Wholesale', 'Procter & Gamble', 'Citigroup', 'Ford Motor', 'Target', 'Anthem', 'Prudential Financial', 'AmerisourceBergen', 'Valero Energy', 'Walmart', 'General Electric', 'Intel', 'Alphabet', 'Kroger', 'Berkshire Hathaway', 'FedEx', 'McKesson', 'MetLife', 'Cardinal Health', 'Boeing', 'Comcast', 'Chevron', 'Marathon Petroleum', 'Home Depot', 'Freddie Mac', 'Apple', 'General Motors', 'Amazon.com', 'Exxon Mobil', 'Bank of America', ""Lowe's"", 'Dell Technologies', 'CVS Health', 'DuPont de Nemours', 'Verizon Communications', 'Phillips 66', 'United Parcel Service', 'IBM', 'UnitedHealth Group', 'JPMorgan Chase', 'PepsiCo', 'Johnson & Johnson', 'Fannie Mae', 'Wells Fargo', 'Walgreens Boots Alliance', 'AT&T']"
109,"['Wells Fargo', 'AT&T', 'Johnson & Johnson', 'Anthem', 'Phillips 66', 'Berkshire Hathaway', 'Citigroup', 'Costco Wholesale', 'CVS Health', 'Procter & Gamble', 'Valero Energy', 'Microsoft', 'Chevron', 'FedEx', 'Dell Technologies', 'Prudential Financial', 'Marathon Petroleum', 'IBM', 'JPMorgan Chase', 'DuPont de Nemours', 'Comcast', 'Exxon Mobil', 'Freddie Mac', 'United Technologies', 'Boeing', 'Ford Motor', 'Home Depot', 'Alphabet', 'Verizon Communications', ""Lowe's"", 'Kroger', 'Amazon.com', 'Intel', 'AmerisourceBergen', 'Walgreens Boots Alliance', 'Archer Daniels Midland', 'Target', 'General Electric', 'General Motors', 'Apple', 'UnitedHealth Group', 'State Farm Insurance', 'MetLife', 'PepsiCo', 'United Parcel Service', 'McKesson', 'Bank of America', 'Walmart', 'Fannie Mae', 'Cardinal Health']"
110,"[""Lowe's"", 'Prudential Financial', 'United Parcel Service', 'UnitedHealth Group', 'Apple', 'CVS Health', 'Walgreens Boots Alliance', 'Dell Technologies', 'JPMorgan Chase', 'State Farm Insurance', 'Archer Daniels Midland', 'Comcast', 'DuPont de Nemours', 'AT&T', 'Target', 'Wells Fargo', 'Marathon Petroleum', 'United Technologies', 'MetLife', 'General Motors', 'Alphabet', 'PepsiCo', 'Phillips 66', 'Intel', 'Cardinal Health', 'Amazon.com', 'McKesson', 'Valero Energy', 'Microsoft', 'Exxon Mobil', 'Johnson & Johnson', 'Chevron', 'Boeing', 'Costco Wholesale', 'IBM', 'Procter & Gamble', 'Verizon Communications', 'Walmart', 'General Electric', 'Home Depot', 'Ford Motor', 'AmerisourceBergen', 'Fannie Mae', 'Bank of America', 'FedEx', 'Citigroup', 'Anthem', 'Freddie Mac', 'Kroger', 'Berkshire Hathaway']"
111,"['Citigroup', 'General Motors', 'FedEx', 'State Farm Insurance', 'Boeing', 'Exxon Mobil', 'Freddie Mac', 'DuPont de Nemours', 'Dell Technologies', 'Amazon.com', 'United Technologies', 'Alphabet', 'Costco Wholesale', 'IBM', 'McKesson', 'Microsoft', 'PepsiCo', 'Kroger', 'AT&T', 'UnitedHealth Group', 'General Electric', 'Chevron', 'CVS Health', 'Prudential Financial', 'Wells Fargo', 'MetLife', 'United Parcel Service', 'Archer Daniels Midland', 'Intel', 'Apple', 'Marathon Petroleum', 'Berkshire Hathaway', 'Phillips 66', 'Fannie Mae', 'Anthem', 'Valero Energy', 'Home Depot', 'Verizon Communications', 'Bank of America', 'Ford Motor', 'AmerisourceBergen', 'Target', 'Walmart', 'Walgreens Boots Alliance', 'Cardinal Health', 'Procter & Gamble', 'JPMorgan Chase', ""Lowe's"", 'Johnson & Johnson', 'Comcast']"
112,"['FedEx', 'Prudential Financial', 'AT&T', 'Boeing', 'Marathon Petroleum', 'Home Depot', 'Verizon Communications', 'Valero Energy', 'Walmart', 'Apple', ""Lowe's"", 'AmerisourceBergen', 'Phillips 66', 'United Parcel Service', 'Amazon.com', 'Walgreens Boots Alliance', 'Ford Motor', 'UnitedHealth Group', 'IBM', 'Comcast', 'Target', 'General Motors', 'Procter & Gamble', 'Costco Wholesale', 'JPMorgan Chase', 'General Electric', 'State Farm Insurance', 'Exxon Mobil', 'DuPont de Nemours', 'Chevron', 'Freddie Mac', 'Alphabet', 'Anthem', 'Fannie Mae', 'Bank of America', 'PepsiCo', 'CVS Health', 'Citigroup', 'Kroger', 'Cardinal Health', 'Johnson & Johnson', 'Archer Daniels Midland', 'McKesson', 'Wells Fargo', 'Dell Technologies', 'MetLife', 'Berkshire Hathaway', 'Intel', 'United Technologies', 'Microsoft']"
113,"['Verizon Communications', 'Marathon Petroleum', 'Exxon Mobil', 'Home Depot', 'Anthem', 'Fannie Mae', 'JPMorgan Chase', 'Apple', 'Wells Fargo', 'Walgreens Boots Alliance', ""Lowe's"", 'United Technologies', 'Archer Daniels Midland', 'Berkshire Hathaway', 'Johnson & Johnson', 'Ford Motor', 'PepsiCo', 'CVS Health', 'IBM', 'Valero Energy', 'Walmart', 'UnitedHealth Group', 'United Parcel Service', 'Target', 'Microsoft', 'AmerisourceBergen', 'Kroger', 'Intel', 'Citigroup', 'State Farm Insurance', 'Prudential Financial', 'Procter & Gamble', 'Amazon.com', 'General Electric', 'Freddie Mac', 'Alphabet', 'FedEx', 'McKesson', 'Costco Wholesale', 'DuPont de Nemours', 'MetLife', 'AT&T', 'Phillips 66', 'Bank of America', 'Chevron', 'Dell Technologies', 'General Motors', 'Cardinal Health', 'Comcast', 'Boeing']"
114,"['PepsiCo', 'Prudential Financial', 'Apple', 'Kroger', ""Lowe's"", 'Intel', 'Costco Wholesale', 'Amazon.com', 'Wells Fargo', 'State Farm Insurance', 'United Parcel Service', 'AmerisourceBergen', 'Johnson & Johnson', 'Verizon Communications', 'Anthem', 'General Electric', 'Bank of America', 'JPMorgan Chase', 'Exxon Mobil', 'Boeing', 'United Technologies', 'Ford Motor', 'McKesson', 'Marathon Petroleum', 'Chevron', 'Target', 'UnitedHealth Group', 'DuPont de Nemours', 'Citigroup', 'CVS Health', 'Valero Energy', 'FedEx', 'AT&T', 'IBM', 'Berkshire Hathaway', 'General Motors', 'MetLife', 'Dell Technologies', 'Cardinal Health', 'Comcast', 'Alphabet', 'Home Depot', 'Archer Daniels Midland', 'Freddie Mac', 'Phillips 66', 'Walgreens Boots Alliance', 'Fannie Mae', 'Microsoft', 'Walmart', 'Procter & Gamble']"
115,"['AT&T', 'Comcast', 'Verizon Communications', 'McKesson', 'MetLife', 'Kroger', 'Valero Energy', 'DuPont de Nemours', 'AmerisourceBergen', 'Alphabet', 'Berkshire Hathaway', 'Home Depot', 'Johnson & Johnson', 'IBM', 'Microsoft', 'Freddie Mac', 'Boeing', 'Chevron', ""Lowe's"", 'Dell Technologies', 'Ford Motor', 'Walgreens Boots Alliance', 'Bank of America', 'Apple', 'UnitedHealth Group', 'State Farm Insurance', 'Phillips 66', 'Procter & Gamble', 'Intel', 'Marathon Petroleum', 'JPMorgan Chase', 'Exxon Mobil', 'FedEx', 'Walmart', 'Prudential Financial', 'Anthem', 'CVS Health', 'Archer Daniels Midland', 'United Technologies', 'General Motors', 'Amazon.com', 'Target', 'Fannie Mae', 'Wells Fargo', 'Citigroup', 'Cardinal Health', 'United Parcel Service', 'Costco Wholesale', 'PepsiCo', 'General Electric']"
116,"['Citigroup', 'Kroger', 'Wells Fargo', 'Walmart', 'Alphabet', 'Prudential Financial', 'Phillips 66', 'Verizon Communications', 'UnitedHealth Group', 'PepsiCo', 'MetLife', 'Freddie Mac', 'Boeing', 'United Technologies', 'Fannie Mae', 'McKesson', 'Procter & Gamble', 'IBM', 'Berkshire Hathaway', 'Ford Motor', 'Dell Technologies', 'AmerisourceBergen', 'Anthem', 'Cardinal Health', 'Archer Daniels Midland', 'Amazon.com', 'Home Depot', 'AT&T', 'Walgreens Boots Alliance', 'State Farm Insurance', 'Bank of America', 'Apple', 'General Motors', 'Chevron', 'Johnson & Johnson', 'Target', 'Microsoft', 'Intel', 'DuPont de Nemours', 'Marathon Petroleum', 'JPMorgan Chase', 'Exxon Mobil', 'CVS Health', 'United Parcel Service', 'Costco Wholesale', 'Valero Energy', 'General Electric', ""Lowe's"", 'FedEx', 'Comcast']"
117,"['Alphabet', 'McKesson', 'Comcast', 'Freddie Mac', 'Home Depot', 'Valero Energy', 'Archer Daniels Midland', 'Marathon Petroleum', 'Microsoft', 'Cardinal Health', 'AmerisourceBergen', 'Bank of America', 'Intel', 'Procter & Gamble', 'Fannie Mae', 'Walmart', 'MetLife', 'Prudential Financial', 'IBM', 'AT&T', 'Target', 'United Parcel Service', 'CVS Health', 'Dell Technologies', ""Lowe's"", 'FedEx', 'Apple', 'Walgreens Boots Alliance', 'Berkshire Hathaway', 'Ford Motor', 'Kroger', 'PepsiCo', 'Citigroup', 'Wells Fargo', 'General Electric', 'Chevron', 'Boeing', 'Amazon.com', 'Anthem', 'JPMorgan Chase', 'General Motors', 'Exxon Mobil', 'UnitedHealth Group', 'Phillips 66', 'United Technologies', 'Verizon Communications', 'State Farm Insurance', 'Johnson & Johnson', 'DuPont de Nemours', 'Costco Wholesale']"
118,"['Bank of America', 'Verizon Communications', 'Dell Technologies', 'United Parcel Service', 'AmerisourceBergen', 'MetLife', ""Lowe's"", 'Chevron', 'Alphabet', 'PepsiCo', 'Walgreens Boots Alliance', 'Prudential Financial', 'UnitedHealth Group', 'FedEx', 'Fannie Mae', 'Amazon.com', 'AT&T', 'DuPont de Nemours', 'JPMorgan Chase', 'Boeing', 'General Motors', 'IBM', 'Walmart', 'CVS Health', 'Cardinal Health', 'Kroger', 'State Farm Insurance', 'Marathon Petroleum', 'Costco Wholesale', 'Phillips 66', 'Exxon Mobil', 'McKesson', 'Anthem', 'Ford Motor', 'Archer Daniels Midland', 'Johnson & Johnson', 'Freddie Mac', 'Intel', 'Wells Fargo', 'General Electric', 'Berkshire Hathaway', 'Target', 'Microsoft', 'Procter & Gamble', 'United Technologies', 'Valero Energy', 'Comcast', 'Citigroup', 'Home Depot', 'Apple']"
119,"['State Farm Insurance', 'Prudential Financial', 'Target', 'Procter & Gamble', 'Anthem', 'IBM', 'Freddie Mac', 'UnitedHealth Group', 'Intel', 'Amazon.com', 'Verizon Communications', 'DuPont de Nemours', 'Walgreens Boots Alliance', 'JPMorgan Chase', 'Walmart', ""Lowe's"", 'Bank of America', 'Boeing', 'Ford Motor', 'FedEx', 'Microsoft', 'Chevron', 'Citigroup', 'MetLife', 'Apple', 'Fannie Mae', 'AmerisourceBergen', 'Berkshire Hathaway', 'Phillips 66', 'General Electric', 'Exxon Mobil', 'United Parcel Service', 'Kroger', 'Comcast', 'Dell Technologies', 'CVS Health', 'Valero Energy', 'General Motors', 'Costco Wholesale', 'AT&T', 'Archer Daniels Midland', 'Cardinal Health', 'Home Depot', 'Alphabet', 'PepsiCo', 'United Technologies', 'Johnson & Johnson', 'McKesson', 'Marathon Petroleum', 'Wells Fargo']"
120,"['DuPont de Nemours', 'McKesson', 'Citigroup', 'Berkshire Hathaway', 'FedEx', 'Exxon Mobil', 'Verizon Communications', 'Home Depot', 'Alphabet', 'United Parcel Service', 'AT&T', 'MetLife', 'Boeing', 'Chevron', 'Apple', 'Archer Daniels Midland', 'Walgreens Boots Alliance', 'UnitedHealth Group', 'Intel', 'Fannie Mae', ""Lowe's"", 'Johnson & Johnson', 'State Farm Insurance', 'Dell Technologies', 'Walmart', 'Bank of America', 'Prudential Financial', 'Target', 'Procter & Gamble', 'CVS Health', 'Kroger', 'General Motors', 'Freddie Mac', 'Comcast', 'General Electric', 'Marathon Petroleum', 'AmerisourceBergen', 'Valero Energy', 'Phillips 66', 'Costco Wholesale', 'Ford Motor', 'JPMorgan Chase', 'United Technologies', 'Wells Fargo', 'Amazon.com', 'PepsiCo', 'Microsoft', 'Anthem', 'Cardinal Health', 'IBM']"
121,"['Apple', 'Intel', 'General Electric', 'Prudential Financial', 'Bank of America', 'Marathon Petroleum', 'Ford Motor', 'Boeing', 'Chevron', 'Comcast', 'Walgreens Boots Alliance', 'Kroger', 'JPMorgan Chase', ""Lowe's"", 'DuPont de Nemours', 'Valero Energy', 'Home Depot', 'Walmart', 'MetLife', 'PepsiCo', 'Cardinal Health', 'State Farm Insurance', 'Dell Technologies', 'Alphabet', 'AT&T', 'Amazon.com', 'IBM', 'McKesson', 'Wells Fargo', 'UnitedHealth Group', 'Costco Wholesale', 'Verizon Communications', 'Microsoft', 'Berkshire Hathaway', 'General Motors', 'FedEx', 'Johnson & Johnson', 'Fannie Mae', 'United Parcel Service', 'Archer Daniels Midland', 'Exxon Mobil', 'Procter & Gamble', 'Freddie Mac', 'United Technologies', 'CVS Health', 'Citigroup', 'Target', 'Phillips 66', 'Anthem', 'AmerisourceBergen']"
122,"['Wells Fargo', 'McKesson', 'Costco Wholesale', 'Intel', 'FedEx', 'Home Depot', 'United Parcel Service', 'CVS Health', 'Walmart', 'Freddie Mac', 'Chevron', 'DuPont de Nemours', 'Valero Energy', 'Prudential Financial', ""Lowe's"", 'General Motors', 'Target', 'Phillips 66', 'Archer Daniels Midland', 'Kroger', 'Johnson & Johnson', 'United Technologies', 'PepsiCo', 'Exxon Mobil', 'Dell Technologies', 'Anthem', 'JPMorgan Chase', 'MetLife', 'Procter & Gamble', 'Microsoft', 'Marathon Petroleum', 'Alphabet', 'UnitedHealth Group', 'Cardinal Health', 'Amazon.com', 'Apple', 'State Farm Insurance', 'Citigroup', 'Ford Motor', 'Boeing', 'Walgreens Boots Alliance', 'Berkshire Hathaway', 'Bank of America', 'General Electric', 'Verizon Communications', 'Fannie Mae', 'IBM', 'Comcast', 'AmerisourceBergen', 'AT&T']"
123,"['Cardinal Health', 'Archer Daniels Midland', 'FedEx', 'Apple', 'United Technologies', 'Costco Wholesale', 'Chevron', 'Fannie Mae', 'MetLife', 'Target', 'Kroger', 'UnitedHealth Group', 'AT&T', 'General Motors', 'General Electric', 'Berkshire Hathaway', 'Alphabet', 'Johnson & Johnson', 'Valero Energy', 'Wells Fargo', 'AmerisourceBergen', 'McKesson', 'Amazon.com', 'CVS Health', 'PepsiCo', 'Anthem', 'Bank of America', 'IBM', 'DuPont de Nemours', 'Intel', 'Walmart', 'Home Depot', 'Marathon Petroleum', 'Verizon Communications', 'Citigroup', 'Comcast', 'JPMorgan Chase', 'Microsoft', 'State Farm Insurance', 'Phillips 66', ""Lowe's"", 'United Parcel Service', 'Exxon Mobil', 'Dell Technologies', 'Prudential Financial', 'Procter & Gamble', 'Freddie Mac', 'Ford Motor', 'Boeing', 'Walgreens Boots Alliance']"
124,"['United Technologies', 'General Electric', 'Amazon.com', 'Costco Wholesale', 'Johnson & Johnson', 'Alphabet', 'Cardinal Health', 'FedEx', 'Apple', 'McKesson', 'Ford Motor', 'Prudential Financial', 'Microsoft', 'Chevron', 'Walgreens Boots Alliance', 'Target', 'CVS Health', 'JPMorgan Chase', 'Wells Fargo', 'Walmart', 'Freddie Mac', 'MetLife', 'Berkshire Hathaway', 'Marathon Petroleum', 'IBM', 'Boeing', 'UnitedHealth Group', 'Verizon Communications', 'Valero Energy', 'Comcast', 'Bank of America', 'Exxon Mobil', 'Kroger', 'AmerisourceBergen', 'DuPont de Nemours', 'Citigroup', 'United Parcel Service', 'Procter & Gamble', 'PepsiCo', 'General Motors', 'AT&T', 'Archer Daniels Midland', 'State Farm Insurance', 'Intel', 'Phillips 66', 'Dell Technologies', 'Fannie Mae', 'Anthem', 'Home Depot', ""Lowe's""]"
125,"['Walgreens Boots Alliance', 'Boeing', 'Amazon.com', 'CVS Health', 'Cardinal Health', 'Procter & Gamble', 'Fannie Mae', 'Exxon Mobil', 'Archer Daniels Midland', 'Walmart', 'General Electric', 'MetLife', 'Freddie Mac', 'Comcast', 'UnitedHealth Group', 'Verizon Communications', 'FedEx', 'Marathon Petroleum', 'Costco Wholesale', 'McKesson', 'Microsoft', 'Citigroup', 'Kroger', 'Intel', 'PepsiCo', 'General Motors', 'Phillips 66', 'Wells Fargo', 'Anthem', 'AT&T', 'Chevron', 'Apple', 'Target', 'Johnson & Johnson', 'Alphabet', 'Bank of America', 'AmerisourceBergen', 'Berkshire Hathaway', 'Valero Energy', 'Prudential Financial', 'Ford Motor', 'State Farm Insurance', ""Lowe's"", 'IBM', 'Dell Technologies', 'JPMorgan Chase', 'Home Depot', 'United Technologies', 'United Parcel Service', 'DuPont de Nemours']"
126,"['Ford Motor', 'IBM', 'Walmart', 'Dell Technologies', 'Berkshire Hathaway', 'UnitedHealth Group', 'CVS Health', 'Costco Wholesale', 'Target', 'State Farm Insurance', 'DuPont de Nemours', 'Procter & Gamble', 'Citigroup', 'Boeing', 'Kroger', 'Fannie Mae', 'Bank of America', 'United Parcel Service', 'Apple', 'Chevron', 'FedEx', 'Exxon Mobil', 'Wells Fargo', 'Marathon Petroleum', 'Archer Daniels Midland', 'Johnson & Johnson', 'Freddie Mac', 'JPMorgan Chase', 'Cardinal Health', ""Lowe's"", 'Valero Energy', 'Microsoft', 'McKesson', 'Anthem', 'Home Depot', 'AmerisourceBergen', 'Verizon Communications', 'United Technologies', 'Prudential Financial', 'General Motors', 'PepsiCo', 'Phillips 66', 'Amazon.com', 'Comcast', 'General Electric', 'AT&T', 'MetLife', 'Intel', 'Walgreens Boots Alliance', 'Alphabet']"
127,"['Walmart', 'UnitedHealth Group', 'State Farm Insurance', 'IBM', 'McKesson', 'Valero Energy', 'Johnson & Johnson', 'PepsiCo', 'Anthem', 'Prudential Financial', 'General Electric', 'JPMorgan Chase', 'Alphabet', 'Fannie Mae', 'CVS Health', ""Lowe's"", 'Chevron', 'Home Depot', 'United Technologies', 'Walgreens Boots Alliance', 'Citigroup', 'Ford Motor', 'Verizon Communications', 'Intel', 'AT&T', 'Apple', 'Archer Daniels Midland', 'Microsoft', 'Amazon.com', 'Boeing', 'Berkshire Hathaway', 'Target', 'United Parcel Service', 'AmerisourceBergen', 'Marathon Petroleum', 'Bank of America', 'Cardinal Health', 'Wells Fargo', 'FedEx', 'Kroger', 'Costco Wholesale', 'Dell Technologies', 'Phillips 66', 'MetLife', 'Freddie Mac', 'Procter & Gamble', 'Comcast', 'General Motors', 'DuPont de Nemours', 'Exxon Mobil']"
128,"['Freddie Mac', 'Anthem', 'Citigroup', 'Fannie Mae', 'PepsiCo', 'Archer Daniels Midland', 'Phillips 66', 'General Electric', 'CVS Health', 'Cardinal Health', 'Costco Wholesale', 'General Motors', 'Amazon.com', 'MetLife', 'Marathon Petroleum', 'Target', 'Berkshire Hathaway', 'Verizon Communications', 'DuPont de Nemours', 'Wells Fargo', 'Comcast', ""Lowe's"", 'FedEx', 'Exxon Mobil', 'Valero Energy', 'United Parcel Service', 'JPMorgan Chase', 'Microsoft', 'Ford Motor', 'IBM', 'Boeing', 'Dell Technologies', 'Walmart', 'Kroger', 'Bank of America', 'AmerisourceBergen', 'AT&T', 'Johnson & Johnson', 'Apple', 'Prudential Financial', 'Intel', 'Home Depot', 'McKesson', 'State Farm Insurance', 'United Technologies', 'Walgreens Boots Alliance', 'UnitedHealth Group', 'Alphabet', 'Procter & Gamble', 'Chevron']"
129,"['McKesson', 'Fannie Mae', 'Ford Motor', 'Bank of America', 'Procter & Gamble', 'Costco Wholesale', 'Microsoft', 'United Technologies', 'Walgreens Boots Alliance', 'Freddie Mac', 'United Parcel Service', 'AT&T', 'PepsiCo', 'General Motors', 'Archer Daniels Midland', 'UnitedHealth Group', 'Exxon Mobil', 'Alphabet', 'Valero Energy', 'Johnson & Johnson', 'Anthem', 'Berkshire Hathaway', 'Wells Fargo', 'Comcast', 'Dell Technologies', 'Chevron', 'DuPont de Nemours', 'JPMorgan Chase', 'Cardinal Health', 'Marathon Petroleum', 'General Electric', ""Lowe's"", 'Home Depot', 'Walmart', 'Intel', 'AmerisourceBergen', 'FedEx', 'Phillips 66', 'Apple', 'State Farm Insurance', 'Boeing', 'Verizon Communications', 'Citigroup', 'MetLife', 'Target', 'IBM', 'CVS Health', 'Amazon.com', 'Kroger', 'Prudential Financial']"
130,"['Freddie Mac', 'CVS Health', 'Ford Motor', 'Anthem', 'Berkshire Hathaway', 'Home Depot', 'Wells Fargo', 'FedEx', 'Phillips 66', 'Archer Daniels Midland', 'DuPont de Nemours', 'MetLife', 'Valero Energy', 'Target', 'AmerisourceBergen', 'PepsiCo', 'Verizon Communications', 'Johnson & Johnson', 'Marathon Petroleum', 'Amazon.com', 'Microsoft', 'General Motors', 'Walgreens Boots Alliance', 'Citigroup', 'AT&T', 'Procter & Gamble', 'Intel', 'Comcast', 'Apple', 'McKesson', 'General Electric', 'United Technologies', 'Dell Technologies', 'Alphabet', 'Costco Wholesale', 'JPMorgan Chase', 'UnitedHealth Group', 'Walmart', 'Bank of America', 'Prudential Financial', 'Fannie Mae', ""Lowe's"", 'IBM', 'Cardinal Health', 'Chevron', 'Kroger', 'Exxon Mobil', 'State Farm Insurance', 'Boeing', 'United Parcel Service']"
131,"['Cardinal Health', 'Alphabet', 'Walmart', 'Citigroup', 'Kroger', 'Anthem', 'Apple', 'Boeing', 'Comcast', 'PepsiCo', 'Prudential Financial', 'Procter & Gamble', 'DuPont de Nemours', 'Microsoft', 'McKesson', 'Fannie Mae', 'Chevron', 'UnitedHealth Group', 'Berkshire Hathaway', 'Bank of America', 'CVS Health', 'Target', 'Marathon Petroleum', 'AmerisourceBergen', ""Lowe's"", 'JPMorgan Chase', 'MetLife', 'United Parcel Service', 'Walgreens Boots Alliance', 'Costco Wholesale', 'Verizon Communications', 'Intel', 'Dell Technologies', 'Ford Motor', 'Home Depot', 'AT&T', 'Freddie Mac', 'IBM', 'General Motors', 'Exxon Mobil', 'Phillips 66', 'Valero Energy', 'State Farm Insurance', 'Amazon.com', 'United Technologies', 'General Electric', 'Archer Daniels Midland', 'FedEx', 'Johnson & Johnson', 'Wells Fargo']"
132,"['Phillips 66', 'Prudential Financial', 'General Motors', 'Amazon.com', 'General Electric', 'JPMorgan Chase', 'Home Depot', 'Ford Motor', 'Chevron', 'United Technologies', 'State Farm Insurance', 'PepsiCo', 'Archer Daniels Midland', 'Marathon Petroleum', 'Intel', 'Walmart', 'Verizon Communications', 'AmerisourceBergen', 'Cardinal Health', 'Johnson & Johnson', 'Berkshire Hathaway', 'Alphabet', 'Wells Fargo', 'Freddie Mac', 'MetLife', 'Anthem', 'DuPont de Nemours', 'Dell Technologies', 'Bank of America', 'Citigroup', 'Boeing', 'Apple', 'McKesson', 'Microsoft', 'Fannie Mae', 'Kroger', 'IBM', 'Comcast', 'United Parcel Service', 'UnitedHealth Group', 'Costco Wholesale', 'AT&T', 'FedEx', 'Procter & Gamble', ""Lowe's"", 'Valero Energy', 'Walgreens Boots Alliance', 'Target', 'CVS Health', 'Exxon Mobil']"
133,"['Dell Technologies', 'United Parcel Service', 'Home Depot', 'FedEx', 'Amazon.com', 'Target', 'Boeing', 'Prudential Financial', 'Marathon Petroleum', 'Verizon Communications', 'Citigroup', 'General Electric', 'Kroger', 'McKesson', 'Exxon Mobil', 'Berkshire Hathaway', 'AT&T', 'Valero Energy', 'Alphabet', 'Walgreens Boots Alliance', 'Phillips 66', 'PepsiCo', 'Chevron', 'Apple', 'Fannie Mae', 'Bank of America', 'DuPont de Nemours', 'Freddie Mac', 'Costco Wholesale', 'Walmart', 'Archer Daniels Midland', 'Cardinal Health', 'Ford Motor', 'IBM', 'Intel', 'Microsoft', 'Anthem', 'JPMorgan Chase', 'Wells Fargo', 'UnitedHealth Group', ""Lowe's"", 'State Farm Insurance', 'General Motors', 'United Technologies', 'Johnson & Johnson', 'MetLife', 'CVS Health', 'Procter & Gamble', 'AmerisourceBergen', 'Comcast']"
134,"['Fannie Mae', 'United Technologies', 'Procter & Gamble', 'General Motors', 'AmerisourceBergen', 'Phillips 66', 'Bank of America', 'Verizon Communications', 'Alphabet', 'CVS Health', 'Marathon Petroleum', 'PepsiCo', 'Boeing', 'Archer Daniels Midland', 'DuPont de Nemours', 'Costco Wholesale', 'MetLife', 'Walgreens Boots Alliance', 'Target', 'State Farm Insurance', 'Exxon Mobil', 'Wells Fargo', 'Johnson & Johnson', 'Prudential Financial', 'United Parcel Service', 'General Electric', 'McKesson', 'Apple', 'Chevron', 'Microsoft', 'Anthem', 'IBM', 'Ford Motor', 'Walmart', 'Intel', ""Lowe's"", 'Home Depot', 'Freddie Mac', 'Valero Energy', 'Cardinal Health', 'Amazon.com', 'Kroger', 'Berkshire Hathaway', 'JPMorgan Chase', 'Comcast', 'FedEx', 'Dell Technologies', 'AT&T', 'Citigroup', 'UnitedHealth Group']"
135,"['United Technologies', 'Anthem', 'Archer Daniels Midland', 'General Electric', 'Verizon Communications', 'Kroger', 'Home Depot', 'Citigroup', 'MetLife', 'State Farm Insurance', 'DuPont de Nemours', 'Walgreens Boots Alliance', 'Amazon.com', 'Freddie Mac', 'AT&T', 'General Motors', 'Intel', 'Valero Energy', 'CVS Health', 'PepsiCo', 'IBM', 'AmerisourceBergen', 'McKesson', 'Microsoft', 'FedEx', 'Alphabet', 'Procter & Gamble', 'Dell Technologies', 'UnitedHealth Group', 'Chevron', 'Ford Motor', 'Apple', 'Phillips 66', 'Target', 'JPMorgan Chase', 'Boeing', 'Comcast', 'United Parcel Service', 'Prudential Financial', 'Exxon Mobil', 'Berkshire Hathaway', 'Costco Wholesale', 'Walmart', 'Cardinal Health', 'Marathon Petroleum', ""Lowe's"", 'Wells Fargo', 'Bank of America', 'Johnson & Johnson', 'Fannie Mae']"
136,"['JPMorgan Chase', 'PepsiCo', 'Anthem', 'United Technologies', 'Exxon Mobil', 'IBM', 'Berkshire Hathaway', 'McKesson', 'Freddie Mac', 'MetLife', 'Apple', 'Microsoft', 'AmerisourceBergen', 'Phillips 66', 'Comcast', 'Chevron', 'Intel', 'Kroger', 'United Parcel Service', 'State Farm Insurance', 'Target', 'General Electric', 'Ford Motor', 'Fannie Mae', 'DuPont de Nemours', 'Walmart', 'Costco Wholesale', 'Wells Fargo', 'Bank of America', 'CVS Health', 'Dell Technologies', 'AT&T', 'Marathon Petroleum', 'Archer Daniels Midland', 'Procter & Gamble', 'General Motors', 'Verizon Communications', 'FedEx', 'Home Depot', 'Prudential Financial', 'Boeing', 'Walgreens Boots Alliance', 'UnitedHealth Group', 'Amazon.com', 'Johnson & Johnson', 'Alphabet', 'Valero Energy', 'Cardinal Health', ""Lowe's"", 'Citigroup']"
